entity,account,metric,scope,measure_type,site,period_id,period_number,period_end,numeric_value,raw_value,value_unit,sheet
qc,Man KPI's,Inc per Pal,cur_vs_last_ytd,last_year,,202508,8,2025-11-08,10.0,£10.00,currency,P8_QC
qc,Man KPI's,Cost per Pal,period,actual,,202508,8,2025-11-08,8.93,£8.93,currency,P8_QC
qc,Man KPI's,Cost per Pal,period,budget,,202508,8,2025-11-08,10.3,£10.30,currency,P8_QC
qc,Man KPI's,Cost per Pal,cur_vs_last_ytd,cur_year,,202508,8,2025-11-08,8.78,£8.78,currency,P8_QC
qc,Man KPI's,Cost per Pal,cur_vs_last_ytd,last_year,,202508,8,2025-11-08,9.19,£9.19,currency,P8_QC
qc,Man KPI's,Cost per Hr,period,actual,,202508,8,2025-11-08,18.76,£18.76,currency,P8_QC
qc,Man KPI's,Cost per Hr,period,budget,,202508,8,2025-11-08,13.74,£13.74,currency,P8_QC
qc,Man KPI's,Cost per Hr,cur_vs_last_ytd,cur_year,,202508,8,2025-11-08,19.43,£19.43,currency,P8_QC
qc,Man KPI's,Cost per Hr,cur_vs_last_ytd,last_year,,202508,8,2025-11-08,18.54,£18.54,currency,P8_QC
qc,Man KPI's,NP/(LS) per pal,period,actual,,202508,8,2025-11-08,0.24,£0.24,currency,P8_QC
qc,Man KPI's,NP/(LS) per pal,period,budget,,202508,8,2025-11-08,0.81,£0.81,currency,P8_QC
qc,Man KPI's,NP/(LS) per pal,cur_vs_last_ytd,cur_year,,202508,8,2025-11-08,0.52,£0.52,currency,P8_QC
qc,Man KPI's,NP/(LS) per pal,cur_vs_last_ytd,last_year,,202508,8,2025-11-08,0.8,£0.80,currency,P8_QC
wh,Vol - Pals (Arrival),WH - Stock (Customers),period,actual,df,202508,8,2025-11-08,3323.0,"3,323",number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - Stock (Customers),period,budget,df,202508,8,2025-11-08,5042.0,"5,042",number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - Stock (Customers),cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,27856.0,"27,856",number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - Stock (Customers),cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,35298.0,"35,298",number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - Consolidated,period,actual,df,202508,8,2025-11-08,2987.0,"2,987",number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - Consolidated,period,budget,df,202508,8,2025-11-08,1834.0,"1,834",number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - Consolidated,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,26086.0,"26,086",number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - Consolidated,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,22973.0,"22,973",number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - Groupage,period,actual,df,202508,8,2025-11-08,5326.0,"5,326",number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - Groupage,period,budget,df,202508,8,2025-11-08,3823.0,"3,823",number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - Groupage,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,40545.0,"40,545",number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - Groupage,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,38421.0,"38,421",number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - I/C Shunts,period,actual,df,202508,8,2025-11-08,39.0,39,number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - I/C Shunts,period,budget,df,202508,8,2025-11-08,91.0,91,number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - I/C Shunts,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,62.0,62,number,P8_WH-DF
wh,Vol - Pals (Arrival),WH - I/C Shunts,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,1185.0,"1,185",number,P8_WH-DF
wh,Vol - Pals (Arrival),Total,period,actual,df,202508,8,2025-11-08,11675.0,"11,675",number,P8_WH-DF
wh,Vol - Pals (Arrival),Total,period,budget,df,202508,8,2025-11-08,10790.0,"10,790",number,P8_WH-DF
wh,Vol - Pals (Arrival),Total,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,94549.0,"94,549",number,P8_WH-DF
wh,Vol - Pals (Arrival),Total,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,97877.0,"97,877",number,P8_WH-DF
wh,Vol - Pals (Dist),WH - Distribution - EWT,period,actual,df,202508,8,2025-11-08,6014.0,"6,014",number,P8_WH-DF
wh,Vol - Pals (Dist),WH - Distribution - EWT,period,budget,df,202508,8,2025-11-08,6372.0,"6,372",number,P8_WH-DF
wh,Vol - Pals (Dist),WH - Distribution - EWT,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,55970.0,"55,970",number,P8_WH-DF
wh,Vol - Pals (Dist),WH - Distribution - EWT,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,54152.0,"54,152",number,P8_WH-DF
wh,Vol - Pals (Dist),WH - Distribution - Sub-Contract,period,actual,df,202508,8,2025-11-08,4316.0,"4,316",number,P8_WH-DF
wh,Vol - Pals (Dist),WH - Distribution - Sub-Contract,period,budget,df,202508,8,2025-11-08,4496.0,"4,496",number,P8_WH-DF
wh,Vol - Pals (Dist),WH - Distribution - Sub-Contract,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,37753.0,"37,753",number,P8_WH-DF
wh,Vol - Pals (Dist),WH - Distribution - Sub-Contract,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,38731.0,"38,731",number,P8_WH-DF
wh,Vol - Pals (Dist),WH - Customer Collection,period,actual,df,202508,8,2025-11-08,258.0,258,number,P8_WH-DF
wh,Vol - Pals (Dist),WH - Customer Collection,period,budget,df,202508,8,2025-11-08,2003.0,"2,003",number,P8_WH-DF
wh,Vol - Pals (Dist),WH - Customer Collection,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,11855.0,"11,855",number,P8_WH-DF
wh,Vol - Pals (Dist),WH - Customer Collection,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,14477.0,"14,477",number,P8_WH-DF
wh,Vol - Pals (Dist),Total,period,actual,df,202508,8,2025-11-08,10589.0,"10,589",number,P8_WH-DF
wh,Vol - Pals (Dist),Total,period,budget,df,202508,8,2025-11-08,12871.0,"12,871",number,P8_WH-DF
wh,Vol - Pals (Dist),Total,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,105579.0,"105,579",number,P8_WH-DF
wh,Vol - Pals (Dist),Total,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,107361.0,"107,361",number,P8_WH-DF
wh,Vol - Cases (B/D),WH - Breakdown,period,actual,df,202508,8,2025-11-08,87753.0,"87,753",count,P8_WH-DF
wh,Vol - Cases (B/D),WH - Breakdown,period,budget,df,202508,8,2025-11-08,123548.0,"123,548",count,P8_WH-DF
wh,Vol - Cases (B/D),WH - Breakdown,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,1222749.0,"1,222,749",count,P8_WH-DF
wh,Vol - Cases (B/D),WH - Breakdown,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,1460479.0,"1,460,479",count,P8_WH-DF
wh,Vol - Cases (B/D),WH - Reselection,period,actual,df,202508,8,2025-11-08,0.0,0,count,P8_WH-DF
wh,Vol - Cases (B/D),WH - Reselection,period,budget,df,202508,8,2025-11-08,0.0,0,count,P8_WH-DF
wh,Vol - Cases (B/D),WH - Reselection,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,0.0,0,count,P8_WH-DF
wh,Vol - Cases (B/D),WH - Reselection,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,0.0,0,count,P8_WH-DF
wh,Vol - Cases (B/D),Total,period,actual,df,202508,8,2025-11-08,87753.0,"87,753",count,P8_WH-DF
wh,Vol - Cases (B/D),Total,period,budget,df,202508,8,2025-11-08,123548.0,"123,548",count,P8_WH-DF
wh,Vol - Cases (B/D),Total,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,1222749.0,"1,222,749",count,P8_WH-DF
wh,Vol - Cases (B/D),Total,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,1460479.0,"1,460,479",count,P8_WH-DF
wh,Head Count,WH - Direct Staff (Ops),period,actual,df,202508,8,2025-11-08,18.0,18,headcount,P8_WH-DF
wh,Head Count,WH - Direct Staff (Ops),period,budget,df,202508,8,2025-11-08,21.0,21,headcount,P8_WH-DF
wh,Head Count,WH - Direct Staff (Ops),cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,19.0,19,headcount,P8_WH-DF
wh,Head Count,WH - Direct Staff (Ops),cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,23.0,23,headcount,P8_WH-DF
wh,Head Count,WH - Direct Staff (Breakdown),period,actual,df,202508,8,2025-11-08,14.0,14,headcount,P8_WH-DF
wh,Head Count,WH - Direct Staff (Breakdown),period,budget,df,202508,8,2025-11-08,11.0,11,headcount,P8_WH-DF
wh,Head Count,WH - Direct Staff (Breakdown),cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,14.0,14,headcount,P8_WH-DF
wh,Head Count,WH - Direct Staff (Breakdown),cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,10.0,10,headcount,P8_WH-DF
wh,Head Count,WH - Direct Agency,period,actual,df,202508,8,2025-11-08,0.0,0,headcount,P8_WH-DF
wh,Head Count,WH - Direct Agency,period,budget,df,202508,8,2025-11-08,0.0,0,headcount,P8_WH-DF
wh,Head Count,WH - Direct Agency,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,2.0,2,headcount,P8_WH-DF
wh,Head Count,WH - Direct Agency,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,10.0,10,headcount,P8_WH-DF
wh,Head Count,Sub-Total - Direct,period,actual,df,202508,8,2025-11-08,32.0,32,headcount,P8_WH-DF
wh,Head Count,Sub-Total - Direct,period,budget,df,202508,8,2025-11-08,32.0,32,headcount,P8_WH-DF
wh,Head Count,Sub-Total - Direct,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,34.0,34,headcount,P8_WH-DF
wh,Head Count,Sub-Total - Direct,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,43.0,43,headcount,P8_WH-DF
wh,Head Count,WH - Indirect Staff,period,actual,df,202508,8,2025-11-08,3.0,3,headcount,P8_WH-DF
wh,Head Count,WH - Indirect Staff,period,budget,df,202508,8,2025-11-08,7.0,7,headcount,P8_WH-DF
wh,Head Count,WH - Indirect Staff,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,4.0,4,headcount,P8_WH-DF
wh,Head Count,WH - Indirect Staff,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,6.0,6,headcount,P8_WH-DF
wh,Head Count,Sub-Total - Indirect,period,actual,df,202508,8,2025-11-08,3.0,3,headcount,P8_WH-DF
wh,Head Count,Sub-Total - Indirect,period,budget,df,202508,8,2025-11-08,7.0,7,headcount,P8_WH-DF
wh,Head Count,Sub-Total - Indirect,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,4.0,4,headcount,P8_WH-DF
wh,Head Count,Sub-Total - Indirect,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,6.0,6,headcount,P8_WH-DF
wh,Head Count,Total,period,actual,df,202508,8,2025-11-08,35.0,35,headcount,P8_WH-DF
wh,Head Count,Total,period,budget,df,202508,8,2025-11-08,39.0,39,headcount,P8_WH-DF
wh,Head Count,Total,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,39.0,39,headcount,P8_WH-DF
wh,Head Count,Total,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,49.0,49,headcount,P8_WH-DF
wh,Hours,WH - Direct Staff (Ops),period,actual,df,202508,8,2025-11-08,2751.0,"2,751",hours,P8_WH-DF
wh,Hours,WH - Direct Staff (Ops),period,budget,df,202508,8,2025-11-08,3110.0,"3,110",hours,P8_WH-DF
wh,Hours,WH - Direct Staff (Ops),cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,23493.0,"23,493",hours,P8_WH-DF
wh,Hours,WH - Direct Staff (Ops),cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,28040.0,"28,040",hours,P8_WH-DF
wh,Hours,WH - Direct Staff O/T (Ops),period,actual,df,202508,8,2025-11-08,184.0,184,hours,P8_WH-DF
wh,Hours,WH - Direct Staff O/T (Ops),period,budget,df,202508,8,2025-11-08,100.0,100,hours,P8_WH-DF
wh,Hours,WH - Direct Staff O/T (Ops),cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,1646.0,"1,646",hours,P8_WH-DF
wh,Hours,WH - Direct Staff O/T (Ops),cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,2077.0,"2,077",hours,P8_WH-DF
wh,Hours,WH - Direct Staff (Breakdown),period,actual,df,202508,8,2025-11-08,1063.0,"1,063",hours,P8_WH-DF
wh,Hours,WH - Direct Staff (Breakdown),period,budget,df,202508,8,2025-11-08,1050.0,"1,050",hours,P8_WH-DF
wh,Hours,WH - Direct Staff (Breakdown),cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,9138.0,"9,138",hours,P8_WH-DF
wh,Hours,WH - Direct Staff (Breakdown),cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,6057.0,"6,057",hours,P8_WH-DF
wh,Hours,WH - Direct Staff O/T (BD),period,actual,df,202508,8,2025-11-08,31.0,31,hours,P8_WH-DF
wh,Hours,WH - Direct Staff O/T (BD),period,budget,df,202508,8,2025-11-08,0.0,0,hours,P8_WH-DF
wh,Hours,WH - Direct Staff O/T (BD),cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,183.0,183,hours,P8_WH-DF
wh,Hours,WH - Direct Staff O/T (BD),cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,14.0,14,hours,P8_WH-DF
wh,Hours,WH - Direct Agency,period,actual,df,202508,8,2025-11-08,0.0,0,hours,P8_WH-DF
wh,Hours,WH - Direct Agency,period,budget,df,202508,8,2025-11-08,0.0,0,hours,P8_WH-DF
wh,Hours,WH - Direct Agency,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,114.0,114,hours,P8_WH-DF
wh,Hours,WH - Direct Agency,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,871.0,871,hours,P8_WH-DF
wh,Hours,Sub-Total - Direct,period,actual,df,202508,8,2025-11-08,4029.0,"4,029",hours,P8_WH-DF
wh,Hours,Sub-Total - Direct,period,budget,df,202508,8,2025-11-08,4260.0,"4,260",hours,P8_WH-DF
wh,Hours,Sub-Total - Direct,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,34574.0,"34,574",hours,P8_WH-DF
wh,Hours,Sub-Total - Direct,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,37059.0,"37,059",hours,P8_WH-DF
wh,Hours,WH - Indirect Staff,period,actual,df,202508,8,2025-11-08,394.0,394,hours,P8_WH-DF
wh,Hours,WH - Indirect Staff,period,budget,df,202508,8,2025-11-08,869.0,869,hours,P8_WH-DF
wh,Hours,WH - Indirect Staff,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,4767.0,"4,767",hours,P8_WH-DF
wh,Hours,WH - Indirect Staff,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,5238.0,"5,238",hours,P8_WH-DF
wh,Hours,Sub-Total - Indirect,period,actual,df,202508,8,2025-11-08,394.0,394,hours,P8_WH-DF
wh,Hours,Sub-Total - Indirect,period,budget,df,202508,8,2025-11-08,869.0,869,hours,P8_WH-DF
wh,Hours,Sub-Total - Indirect,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,4767.0,"4,767",hours,P8_WH-DF
wh,Hours,Sub-Total - Indirect,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,5238.0,"5,238",hours,P8_WH-DF
wh,Hours,Total,period,actual,df,202508,8,2025-11-08,4423.0,"4,423",hours,P8_WH-DF
wh,Hours,Total,period,budget,df,202508,8,2025-11-08,5129.0,"5,129",hours,P8_WH-DF
wh,Hours,Total,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,39341.0,"39,341",hours,P8_WH-DF
wh,Hours,Total,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,42297.0,"42,297",hours,P8_WH-DF
wh,Income,WH - RH&D/Levy,period,actual,df,202508,8,2025-11-08,48773.0,"£48,773",currency,P8_WH-DF
wh,Income,WH - RH&D/Levy,period,budget,df,202508,8,2025-11-08,68589.0,"£68,589",currency,P8_WH-DF
wh,Income,WH - RH&D/Levy,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,505007.0,"£505,007",currency,P8_WH-DF
wh,Income,WH - RH&D/Levy,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,604005.0,"£604,005",currency,P8_WH-DF
wh,Income,WH - Secondary Storage/Levy,period,actual,df,202508,8,2025-11-08,54180.0,"£54,180",currency,P8_WH-DF
wh,Income,WH - Secondary Storage/Levy,period,budget,df,202508,8,2025-11-08,28995.0,"£28,995",currency,P8_WH-DF
wh,Income,WH - Secondary Storage/Levy,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,348593.0,"£348,593",currency,P8_WH-DF
wh,Income,WH - Secondary Storage/Levy,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,279049.0,"£279,049",currency,P8_WH-DF
wh,Income,WH - Breakdown/Restack,period,actual,df,202508,8,2025-11-08,12902.0,"£12,902",currency,P8_WH-DF
wh,Income,WH - Breakdown/Restack,period,budget,df,202508,8,2025-11-08,16959.0,"£16,959",currency,P8_WH-DF
wh,Income,WH - Breakdown/Restack,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,156786.0,"£156,786",currency,P8_WH-DF
wh,Income,WH - Breakdown/Restack,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,182722.0,"£182,722",currency,P8_WH-DF
wh,Income,WH - Other,period,actual,df,202508,8,2025-11-08,1918.0,"£1,918",currency,P8_WH-DF
wh,Income,WH - Other,period,budget,df,202508,8,2025-11-08,1453.0,"£1,453",currency,P8_WH-DF
wh,Income,WH - Other,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,14351.0,"£14,351",currency,P8_WH-DF
wh,Income,WH - Other,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,8841.0,"£8,841",currency,P8_WH-DF
wh,Income,Total,period,actual,df,202508,8,2025-11-08,117773.0,"£117,773",currency,P8_WH-DF
wh,Income,Total,period,budget,df,202508,8,2025-11-08,115997.0,"£115,997",currency,P8_WH-DF
wh,Income,Total,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,1024736.0,"£1,024,736",currency,P8_WH-DF
wh,Income,Total,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,1074618.0,"£1,074,618",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (Ops),period,actual,df,202508,8,2025-11-08,44114.0,"£44,114",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (Ops),period,budget,df,202508,8,2025-11-08,46521.0,"£46,521",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (Ops),cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,372824.0,"£372,824",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (Ops),cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,394753.0,"£394,753",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (Ops) O/T,period,actual,df,202508,8,2025-11-08,3329.0,"£3,329",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (Ops) O/T,period,budget,df,202508,8,2025-11-08,1989.0,"£1,989",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (Ops) O/T,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,29912.0,"£29,912",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (Ops) O/T,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,30322.0,"£30,322",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (Ops) ER's NI+Pen,period,actual,df,202508,8,2025-11-08,6417.0,"£6,417",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (Ops) ER's NI+Pen,period,budget,df,202508,8,2025-11-08,6560.0,"£6,560",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (Ops) ER's NI+Pen,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,56856.0,"£56,856",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (Ops) ER's NI+Pen,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,45681.0,"£45,681",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (BD),period,actual,df,202508,8,2025-11-08,12541.0,"£12,541",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (BD),period,budget,df,202508,8,2025-11-08,12763.0,"£12,763",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (BD),cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,118586.0,"£118,586",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (BD),cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,77992.0,"£77,992",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (BD) O/T,period,actual,df,202508,8,2025-11-08,0.0,£0,currency,P8_WH-DF
wh,Direct Costs,WH - Wages (BD) O/T,period,budget,df,202508,8,2025-11-08,0.0,£0,currency,P8_WH-DF
wh,Direct Costs,WH - Wages (BD) O/T,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,10.0,£10,currency,P8_WH-DF
wh,Direct Costs,WH - Wages (BD) O/T,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,233.0,£233,currency,P8_WH-DF
wh,Direct Costs,WH - Wages (BD) ER's NI+Pen,period,actual,df,202508,8,2025-11-08,1696.0,"£1,696",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (BD) ER's NI+Pen,period,budget,df,202508,8,2025-11-08,1350.0,"£1,350",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (BD) ER's NI+Pen,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,15563.0,"£15,563",currency,P8_WH-DF
wh,Direct Costs,WH - Wages (BD) ER's NI+Pen,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,8402.0,"£8,402",currency,P8_WH-DF
wh,Direct Costs,WH - Agency,period,actual,df,202508,8,2025-11-08,0.0,£0,currency,P8_WH-DF
wh,Direct Costs,WH - Agency,period,budget,df,202508,8,2025-11-08,0.0,£0,currency,P8_WH-DF
wh,Direct Costs,WH - Agency,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,1708.0,"£1,708",currency,P8_WH-DF
wh,Direct Costs,WH - Agency,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,14343.0,"£14,343",currency,P8_WH-DF
wh,Direct Costs,Claims/Rebates,period,actual,df,202508,8,2025-11-08,12060.0,"£12,060",currency,P8_WH-DF
wh,Direct Costs,Claims/Rebates,period,budget,df,202508,8,2025-11-08,5800.0,"£5,800",currency,P8_WH-DF
wh,Direct Costs,Claims/Rebates,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,91476.0,"£91,476",currency,P8_WH-DF
wh,Direct Costs,Claims/Rebates,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,97966.0,"£97,966",currency,P8_WH-DF
wh,Direct Costs,Disposal - Perishable Goods,period,actual,df,202508,8,2025-11-08,2105.0,"£2,105",currency,P8_WH-DF
wh,Direct Costs,Disposal - Perishable Goods,period,budget,df,202508,8,2025-11-08,1000.0,"£1,000",currency,P8_WH-DF
wh,Direct Costs,Disposal - Perishable Goods,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,18710.0,"£18,710",currency,P8_WH-DF
wh,Direct Costs,Disposal - Perishable Goods,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,7656.0,"£7,656",currency,P8_WH-DF
wh,Direct Costs,Packaging - Mats/Pals,period,actual,df,202508,8,2025-11-08,4427.0,"£4,427",currency,P8_WH-DF
wh,Direct Costs,Packaging - Mats/Pals,period,budget,df,202508,8,2025-11-08,7413.0,"£7,413",currency,P8_WH-DF
wh,Direct Costs,Packaging - Mats/Pals,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,59640.0,"£59,640",currency,P8_WH-DF
wh,Direct Costs,Packaging - Mats/Pals,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,85037.0,"£85,037",currency,P8_WH-DF
wh,Direct Costs,Plant - Repairs/Maint,period,actual,df,202508,8,2025-11-08,264.0,£264,currency,P8_WH-DF
wh,Direct Costs,Plant - Repairs/Maint,period,budget,df,202508,8,2025-11-08,412.0,£412,currency,P8_WH-DF
wh,Direct Costs,Plant - Repairs/Maint,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,5498.0,"£5,498",currency,P8_WH-DF
wh,Direct Costs,Plant - Repairs/Maint,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,6538.0,"£6,538",currency,P8_WH-DF
wh,Direct Costs,Fork Lift - Rental,period,actual,df,202508,8,2025-11-08,5688.0,"£5,688",currency,P8_WH-DF
wh,Direct Costs,Fork Lift - Rental,period,budget,df,202508,8,2025-11-08,5750.0,"£5,750",currency,P8_WH-DF
wh,Direct Costs,Fork Lift - Rental,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,45325.0,"£45,325",currency,P8_WH-DF
wh,Direct Costs,Fork Lift - Rental,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,46570.0,"£46,570",currency,P8_WH-DF
wh,Direct Costs,Fork Lift - Repairs,period,actual,df,202508,8,2025-11-08,0.0,£0,currency,P8_WH-DF
wh,Direct Costs,Fork Lift - Repairs,period,budget,df,202508,8,2025-11-08,1050.0,"£1,050",currency,P8_WH-DF
wh,Direct Costs,Fork Lift - Repairs,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,3212.0,"£3,212",currency,P8_WH-DF
wh,Direct Costs,Fork Lift - Repairs,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,2878.0,"£2,878",currency,P8_WH-DF
wh,Direct Costs,Total,period,actual,df,202508,8,2025-11-08,92641.0,"£92,641",currency,P8_WH-DF
wh,Direct Costs,Total,period,budget,df,202508,8,2025-11-08,90608.0,"£90,608",currency,P8_WH-DF
wh,Direct Costs,Total,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,819320.0,"£819,320",currency,P8_WH-DF
wh,Direct Costs,Total,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,818371.0,"£818,371",currency,P8_WH-DF
wh,Gross Profit/(Loss),Total,period,actual,df,202508,8,2025-11-08,25132.0,"£25,132",currency,P8_WH-DF
wh,Gross Profit/(Loss),Total,period,budget,df,202508,8,2025-11-08,25389.0,"£25,389",currency,P8_WH-DF
wh,Gross Profit/(Loss),Total,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,205417.0,"£205,417",currency,P8_WH-DF
wh,Gross Profit/(Loss),Total,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,256246.0,"£256,246",currency,P8_WH-DF
wh,Gross Profit/(Loss),Margin %,period,actual,df,202508,8,2025-11-08,21.34,21.34%,percent,P8_WH-DF
wh,Gross Profit/(Loss),Margin %,period,budget,df,202508,8,2025-11-08,21.89,21.89%,percent,P8_WH-DF
wh,Gross Profit/(Loss),Margin %,cur_vs_last_ytd,cur_year,df,202508,8,2025-11-08,20.05,20.05%,percent,P8_WH-DF
wh,Gross Profit/(Loss),Margin %,cur_vs_last_ytd,last_year,df,202508,8,2025-11-08,23.85,23.85%,percent,P8_WH-DF
wh,Indirect Costs,WH - Wages,period,actual,df,202508,8,2025-11-08,5617.0,"£5,617",currency,P8_WH-DF
